sequence,segment,representation_id,encoder_target_kbps,bitrate_kbps,duration_s,size_bytes,psnr_y_db,source_file,sha256
sita_sings_the_blues,6,L0,1000,973,1,105948,24.505070,../encoded/full/sita_sings_the_blues/bitrate_001000kbps/segment_0006.266,033b72bf46a1a7a2b25faa603e1525b7b83e7aef70962b5756ee58d46d21b2f2
sita_sings_the_blues,6,L1,2000,1801,1,247615,26.071013,../encoded/full/sita_sings_the_blues/bitrate_002000kbps/segment_0006.266,8c2c0bf2516a5645822a7dfd423e22ebf0998162a3a3df51b8a9761d9ab208b7
sita_sings_the_blues,6,L2,4000,3219,1,506940,27.646417,../encoded/full/sita_sings_the_blues/bitrate_004000kbps/segment_0006.266,14ebf553cb580388f31ba864cf2f533aba3701e9768efc6cf007bb394553e996
sita_sings_the_blues,6,L3,8000,5583,1,1045953,29.968943,../encoded/full/sita_sings_the_blues/bitrate_008000kbps/segment_0006.266,84a6e9007c5af5237a4a10b0f5726649c4a7f963d5eaf0bfe14980fc7f4d51f7
sita_sings_the_blues,7,L0,1000,973,1,115744,28.423105,../encoded/full/sita_sings_the_blues/bitrate_001000kbps/segment_0007.266,5d541524ad36ee71ae9432a7a6c17f769aa6c70727dfe5e8f352a1f602fe9016
sita_sings_the_blues,7,L1,2000,1801,1,266511,29.892746,../encoded/full/sita_sings_the_blues/bitrate_002000kbps/segment_0007.266,1f4c334186a4468b8dcbd58bc515c0c60e51182f137fd86d4a205f66c0f62290
sita_sings_the_blues,7,L2,4000,3219,1,548161,31.472729,../encoded/full/sita_sings_the_blues/bitrate_004000kbps/segment_0007.266,1c5ae83e16311f521396deccff5264f5c6241d56ef1f6c1884f85a1cf04185c5
sita_sings_the_blues,7,L3,8000,5583,1,1120705,33.695600,../encoded/full/sita_sings_the_blues/bitrate_008000kbps/segment_0007.266,c40583998137a44c86028c7a609567bd347b726320ce3168a48ff960af6857c7
sita_sings_the_blues,8,L0,1000,973,1,123515,31.469764,../encoded/full/sita_sings_the_blues/bitrate_001000kbps/segment_0008.266,124af9a7b345efd7805525929d27bce409efd48ff2504ee69e33302fb0512d0e
sita_sings_the_blues,8,L1,2000,1801,1,265523,33.019477,../encoded/full/sita_sings_the_blues/bitrate_002000kbps/segment_0008.266,645427aee8247887299d43871800b6b9fd577b27ebd1da61606de238c97042b2
sita_sings_the_blues,8,L2,4000,3219,1,536667,34.725698,../encoded/full/sita_sings_the_blues/bitrate_004000kbps/segment_0008.266,74208b6dfd126b394ab5f94adf1cf451177a921876ef0145c5f60efb59a42b77
sita_sings_the_blues,8,L3,8000,5583,1,1070737,37.068359,../encoded/full/sita_sings_the_blues/bitrate_008000kbps/segment_0008.266,97cdbd29a08e403295016412a35f540d35030904fbbeb8fe27086ca3730c673d
sita_sings_the_blues,9,L0,1000,973,1,112816,33.979918,../encoded/full/sita_sings_the_blues/bitrate_001000kbps/segment_0009.266,e721c3bcf2ddb134342f40e7575ebf5381a9e1c28c4e993948b9161d743c85c9
