scope,content,trace,controller,metric,better_when,n,mean,std,ci95_half_width,ci95_low,ci95_high
per_content_trace,sita_sings_the_blues,stage56_evaluation_high_start,bola-basic,buffer_mean_s,descriptive,10,9.846336479719673,0.0,0.0,9.846336479719673,9.846336479719673
per_content_trace,sita_sings_the_blues,stage56_evaluation_high_start,bola-basic,buffer_std_s,lower,10,3.434718825287276,0.0,0.0,3.434718825287276,3.434718825287276
per_content_trace,sita_sings_the_blues,stage56_evaluation_high_start,bola-basic,mean_objective_reward,higher,10,0.3796197843325579,0.0,0.0,0.3796197843325579,0.3796197843325579
per_content_trace,sita_sings_the_blues,stage56_evaluation_high_start,bola-basic,mean_quality_utility,higher,10,0.5668049294561139,0.0,0.0,0.5668049294561139,0.5668049294561139
per_content_trace,sita_sings_the_blues,stage56_evaluation_high_start,bola-basic,mean_psnr_y_db,higher,10,44.70710196666666,0.0,0.0,44.70710196666666,44.70710196666666
per_content_trace,sita_sings_the_blues,stage56_evaluation_high_start,bola-basic,switch_count,lower,10,12.0,0.0,0.0,12.0,12.0
per_content_trace,sita_sings_the_blues,stage56_evaluation_high_start,bola-basic,high_representation_fraction_percent,descriptive,10,28.333333333333332,0.0,0.0,28.333333333333332,28.333333333333332
per_content_trace,sita_sings_the_blues,stage56_evaluation_high_start,robust-mpc,startup_delay_s,lower,10,0.9069729974864653,0.0,0.0,0.9069729974864653,0.9069729974864653
per_content_trace,sita_sings_the_blues,stage56_evaluation_high_start,robust-mpc,rebuffering_s,lower,10,0.0,0.0,0.0,0.0,0.0
per_content_trace,sita_sings_the_blues,stage56_evaluation_high_start,robust-mpc,rebuffering_rate_percent,lower,10,0.0,0.0,0.0,0.0,0.0
per_content_trace,sita_sings_the_blues,stage56_evaluation_high_start,robust-mpc,average_bitrate_kbps,higher,10,3914.4666666666662,0.0,0.0,3914.4666666666662,3914.4666666666662
per_content_trace,sita_sings_the_blues,stage56_evaluation_high_start,robust-mpc,average_payload_bitrate_kbps,higher,10,3362.7727999999997,0.0,0.0,3362.7727999999997,3362.7727999999997
per_content_trace,sita_sings_the_blues,stage56_evaluation_high_start,robust-mpc,buffer_mean_s,descriptive,10,10.23128370078767,0.0,0.0,10.23128370078767,10.23128370078767
per_content_trace,sita_sings_the_blues,stage56_evaluation_high_start,robust-mpc,buffer_std_s,lower,10,3.4372271161273007,0.0,0.0,3.4372271161273007,3.4372271161273007
per_content_trace,sita_sings_the_blues,stage56_evaluation_high_start,robust-mpc,mean_objective_reward,higher,10,0.4784383648882084,0.0,0.0,0.4784383648882084,0.4784383648882084
per_content_trace,sita_sings_the_blues,stage56_evaluation_high_start,robust-mpc,mean_quality_utility,higher,10,0.6886789421242704,0.0,0.0,0.6886789421242704,0.6886789421242704
per_content_trace,sita_sings_the_blues,stage56_evaluation_high_start,robust-mpc,mean_psnr_y_db,higher,10,45.14349443333333,0.0,0.0,45.14349443333333,45.14349443333333
per_content_trace,sita_sings_the_blues,stage56_evaluation_high_start,robust-mpc,switch_count,lower,10,13.0,0.0,0.0,13.0,13.0
per_content_trace,sita_sings_the_blues,stage56_evaluation_high_start,robust-mpc,high_representation_fraction_percent,descriptive,10,56.666666666666664,0.0,0.0,56.666666666666664,56.666666666666664
per_content_trace,sita_sings_the_blues,stage56_evaluation_high_start,q-learning,startup_delay_s,lower,10,0.7187861903760703,0.0,0.0,0.7187861903760703,0.7187861903760703
per_content_trace,sita_sings_the_blues,stage56_evaluation_high_start,q-learning,rebuffering_s,lower,10,0.0,0.0,0.0,0.0,0.0
per_content_trace,sita_sings_the_blues,stage56_evaluation_high_start,q-learning,rebuffering_rate_percent,lower,10,0.0,0.0,0.0,0.0,0.0
per_content_trace,sita_sings_the_blues,stage56_evaluation_high_start,q-learning,average_bitrate_kbps,higher,10,2777.0133333333333,365.2777546937044,261.2858103905918,2515.7275229427414,3038.299143723925
per_content_trace,sita_sings_the_blues,stage56_evaluation_high_start,q-learning,average_payload_bitrate_kbps,higher,10,2719.5763866666666,389.9403411619058,278.9271362279001,2440.6492504387666,2998.5035228945667
per_content_trace,sita_sings_the_blues,stage56_evaluation_high_start,q-learning,buffer_mean_s,descriptive,10,11.022007839284168,1.2335861324442436,0.8823930506596634,10.139614788624504,11.904400889943831
per_content_trace,sita_sings_the_blues,stage56_evaluation_high_start,q-learning,buffer_std_s,lower,10,4.809085490223905,0.7578208335347165,0.5420747036375846,4.2670107865863205,5.351160193861489
per_content_trace,sita_sings_the_blues,stage56_evaluation_high_start,q-learning,mean_objective_reward,higher,10,0.21926093446800685,0.09658268866711239,0.06908629324895382,0.15017464121905302,0.28834722771696064
per_content_trace,sita_sings_the_blues,stage56_evaluation_high_start,q-learning,mean_quality_utility,higher,10,0.48705410157846957,0.0708490712412941,0.05067885124903104,0.4363752503294385,0.5377329528275006
per_content_trace,sita_sings_the_blues,stage56_evaluation_high_start,q-learning,mean_psnr_y_db,higher,10,44.171586845,0.460091326136925,0.3291066413397455,43.84248020366025,44.50069348633975
per_content_trace,sita_sings_the_blues,stage56_evaluation_high_start,q-learning,switch_count,lower,10,26.7,4.001388647846034,2.862222136732228,23.83777786326777,29.562222136732228
per_content_trace,sita_sings_the_blues,stage56_evaluation_high_start,q-learning,high_representation_fraction_percent,descriptive,10,23.5,9.410068156822744,6.7310895683966185,16.76891043160338,30.23108956839662
per_content_trace,tears_of_steel,stage56_evaluation_low_start,static,startup_delay_s,lower,10,2.417917553767716,0.0,0.0,2.417917553767716,2.417917553767716
per_content_trace,tears_of_steel,stage56_evaluation_low_start,static,rebuffering_s,lower,10,0.0,0.0,0.0,0.0,0.0
per_content_trace,tears_of_steel,stage56_evaluation_low_start,static,rebuffering_rate_percent,lower,10,0.0,0.0,0.0,0.0,0.0
per_content_trace,tears_of_steel,stage56_evaluation_low_start,static,average_bitrate_kbps,higher,10,951.65,0.0,0.0,951.65,951.65
per_content_trace,tears_of_steel,stage56_evaluation_low_start,static,average_payload_bitrate_kbps,higher,10,961.3619999999999,0.0,0.0,961.3619999999999,961.3619999999999
per_content_trace,tears_of_steel,stage56_evaluation_low_start,static,buffer_mean_s,descriptive,10,6.594617203060247,0.0,0.0,6.594617203060247,6.594617203060247
per_content_trace,tears_of_steel,stage56_evaluation_low_start,static,buffer_std_s,lower,10,2.0189365561109365,0.0,0.0,2.0189365561109365,2.0189365561109365
per_content_trace,tears_of_steel,stage56_evaluation_low_start,static,mean_objective_reward,higher,10,-0.41938350668486296,0.0,0.0,-0.41938350668486296,-0.41938350668486296
per_content_trace,tears_of_steel,stage56_evaluation_low_start,static,mean_quality_utility,higher,10,0.029019943715303764,0.0,0.0,0.029019943715303764,0.029019943715303764
per_content_trace,tears_of_steel,stage56_evaluation_low_start,static,mean_psnr_y_db,higher,10,42.973309566666664,0.0,0.0,42.973309566666664,42.973309566666664
per_content_trace,tears_of_steel,stage56_evaluation_low_start,static,switch_count,lower,10,2.0,0.0,0.0,2.0,2.0
per_content_trace,tears_of_steel,stage56_evaluation_low_start,static,high_representation_fraction_percent,descriptive,10,0.0,0.0,0.0,0.0,0.0
per_content_trace,tears_of_steel,stage56_evaluation_low_start,throughput,startup_delay_s,lower,10,2.417917553767716,0.0,0.0,2.417917553767716,2.417917553767716
per_content_trace,tears_of_steel,stage56_evaluation_low_start,throughput,rebuffering_s,lower,10,0.0,0.0,0.0,0.0,0.0
per_content_trace,tears_of_steel,stage56_evaluation_low_start,throughput,rebuffering_rate_percent,lower,10,0.0,0.0,0.0,0.0,0.0
per_content_trace,tears_of_steel,stage56_evaluation_low_start,throughput,average_bitrate_kbps,higher,10,1012.6,0.0,0.0,1012.6,1012.6
per_content_trace,tears_of_steel,stage56_evaluation_low_start,throughput,average_payload_bitrate_kbps,higher,10,1002.2273333333335,0.0,0.0,1002.2273333333335,1002.2273333333335
per_content_trace,tears_of_steel,stage56_evaluation_low_start,throughput,buffer_mean_s,descriptive,10,5.739665806960274,0.0,0.0,5.739665806960274,5.739665806960274
per_content_trace,tears_of_steel,stage56_evaluation_low_start,throughput,buffer_std_s,lower,10,1.4755381992864631,0.0,0.0,1.4755381992864631,1.4755381992864631
per_content_trace,tears_of_steel,stage56_evaluation_low_start,throughput,mean_objective_reward,higher,10,-0.5184374695642793,0.0,0.0,-0.5184374695642793,-0.5184374695642793
per_content_trace,tears_of_steel,stage56_evaluation_low_start,throughput,mean_quality_utility,higher,10,0.07315551878479937,0.0,0.0,0.07315551878479937,0.07315551878479937
per_content_trace,tears_of_steel,stage56_evaluation_low_start,throughput,mean_psnr_y_db,higher,10,43.07385863333333,0.0,0.0,43.07385863333333,43.07385863333333
per_content_trace,tears_of_steel,stage56_evaluation_low_start,throughput,switch_count,lower,10,3.0,0.0,0.0,3.0,3.0
per_content_trace,tears_of_steel,stage56_evaluation_low_start,throughput,high_representation_fraction_percent,descriptive,10,0.0,0.0,0.0,0.0,0.0
per_content_trace,tears_of_steel,stage56_evaluation_low_start,bola-basic,startup_delay_s,lower,10,2.417917553767716,0.0,0.0,2.417917553767716,2.417917553767716
per_content_trace,tears_of_steel,stage56_evaluation_low_start,bola-basic,rebuffering_s,lower,10,0.7402470264935403,0.0,0.0,0.7402470264935403,0.7402470264935403
per_content_trace,tears_of_steel,stage56_evaluation_low_start,bola-basic,rebuffering_rate_percent,lower,10,1.2337450441559006,0.0,0.0,1.2337450441559006,1.2337450441559006
per_content_trace,tears_of_steel,stage56_evaluation_low_start,bola-basic,average_bitrate_kbps,higher,10,1052.1333333333334,0.0,0.0,1052.1333333333334,1052.1333333333334
per_content_trace,tears_of_steel,stage56_evaluation_low_start,bola-basic,average_payload_bitrate_kbps,higher,10,1037.0785333333333,0.0,0.0,1037.0785333333333,1037.0785333333333
per_content_trace,tears_of_steel,stage56_evaluation_low_start,bola-basic,buffer_mean_s,descriptive,10,3.6458428012135378,0.0,0.0,3.6458428012135378,3.6458428012135378
per_content_trace,tears_of_steel,stage56_evaluation_low_start,bola-basic,buffer_std_s,lower,10,1.340934696349817,0.0,0.0,1.340934696349817,1.340934696349817
per_content_trace,tears_of_steel,stage56_evaluation_low_start,bola-basic,mean_objective_reward,higher,10,-1.1620829762918974,0.0,0.0,-1.1620829762918974,-1.1620829762918974
per_content_trace,tears_of_steel,stage56_evaluation_low_start,bola-basic,mean_quality_utility,higher,10,0.09754069171306583,0.0,0.0,0.09754069171306583,0.09754069171306583
per_content_trace,tears_of_steel,stage56_evaluation_low_start,bola-basic,mean_psnr_y_db,higher,10,43.16361931666667,0.0,0.0,43.16361931666667,43.16361931666667
per_content_trace,tears_of_steel,stage56_evaluation_low_start,bola-basic,switch_count,lower,10,13.0,0.0,0.0,13.0,13.0
per_content_trace,tears_of_steel,stage56_evaluation_low_start,bola-basic,high_representation_fraction_percent,descriptive,10,0.0,0.0,0.0,0.0,0.0
per_content_trace,tears_of_steel,stage56_evaluation_low_start,robust-mpc,startup_delay_s,lower,10,3.460176729871339,0.0,0.0,3.460176729871339,3.460176729871339
per_content_trace,tears_of_steel,stage56_evaluation_low_start,robust-mpc,rebuffering_s,lower,10,0.0,0.0,0.0,0.0,0.0
per_content_trace,tears_of_steel,stage56_evaluation_low_start,robust-mpc,rebuffering_rate_percent,lower,10,0.0,0.0,0.0,0.0,0.0
per_content_trace,tears_of_steel,stage56_evaluation_low_start,robust-mpc,average_bitrate_kbps,higher,10,1020.8333333333334,0.0,0.0,1020.8333333333334,1020.8333333333334
per_content_trace,tears_of_steel,stage56_evaluation_low_start,robust-mpc,average_payload_bitrate_kbps,higher,10,1024.8862666666666,0.0,0.0,1024.8862666666666,1024.8862666666666
per_content_trace,tears_of_steel,stage56_evaluation_low_start,robust-mpc,buffer_mean_s,descriptive,10,5.924540678233361,0.0,0.0,5.924540678233361,5.924540678233361
per_content_trace,tears_of_steel,stage56_evaluation_low_start,robust-mpc,buffer_std_s,lower,10,1.6311637431384658,0.0,0.0,1.6311637431384658,1.6311637431384658
per_content_trace,tears_of_steel,stage56_evaluation_low_start,robust-mpc,mean_objective_reward,higher,10,-0.4992772986829846,0.0,0.0,-0.4992772986829846,-0.4992772986829846
per_content_trace,tears_of_steel,stage56_evaluation_low_start,robust-mpc,mean_quality_utility,higher,10,0.07169399633977006,0.0,0.0,0.07169399633977006,0.07169399633977006
per_content_trace,tears_of_steel,stage56_evaluation_low_start,robust-mpc,mean_psnr_y_db,higher,10,43.1143,0.0,0.0,43.1143,43.1143
per_content_trace,tears_of_steel,stage56_evaluation_low_start,robust-mpc,switch_count,lower,10,6.0,0.0,0.0,6.0,6.0
per_content_trace,tears_of_steel,stage56_evaluation_low_start,robust-mpc,high_representation_fraction_percent,descriptive,10,0.0,0.0,0.0,0.0,0.0
per_content_trace,tears_of_steel,stage56_evaluation_low_start,q-learning,startup_delay_s,lower,10,2.417917553767716,0.0,0.0,2.417917553767716,2.417917553767716
per_content_trace,tears_of_steel,stage56_evaluation_low_start,q-learning,rebuffering_s,lower,10,9.549027473303607,5.913190987444054,4.229748128090133,5.319279345213474,13.77877560139374
per_content_trace,tears_of_steel,stage56_evaluation_low_start,q-learning,rebuffering_rate_percent,lower,10,15.915045788839342,9.855318312406757,7.049580213483556,8.865465575355785,22.9646260023229
per_content_trace,tears_of_steel,stage56_evaluation_low_start,q-learning,average_bitrate_kbps,higher,10,1289.66,202.20706997567657,144.6401744053765,1145.0198255946236,1434.3001744053765
per_content_trace,tears_of_steel,stage56_evaluation_low_start,q-learning,average_payload_bitrate_kbps,higher,10,1279.7222533333334,198.78114878270938,142.18958828635775,1137.5326650469756,1421.9118416196911
per_content_trace,tears_of_steel,stage56_evaluation_low_start,q-learning,buffer_mean_s,descriptive,10,3.0645538235355856,1.708206934014146,1.2218927304866254,1.8426610930489602,4.286446554022211
per_content_trace,tears_of_steel,stage56_evaluation_low_start,q-learning,buffer_std_s,lower,10,1.5071862134318619,0.28509888666360556,0.20393328826120147,1.3032529251706604,1.7111195016930634
per_content_trace,tears_of_steel,stage56_evaluation_low_start,q-learning,mean_objective_reward,higher,10,-2.6759334330940723,1.2954120741804416,0.9266175923464404,-3.602551025440513,-1.749315840747632
per_content_trace,tears_of_steel,stage56_evaluation_low_start,q-learning,mean_quality_utility,higher,10,0.2152959331293975,0.10051653400929995,0.07190020117238217,0.14339573195701533,0.28719613430177965
per_content_trace,tears_of_steel,stage56_evaluation_low_start,q-learning,mean_psnr_y_db,higher,10,43.59462884166667,0.34037935821259624,0.24347580795163204,43.351153033715036,43.8381046496183
per_content_trace,tears_of_steel,stage56_evaluation_low_start,q-learning,switch_count,lower,10,20.1,8.659612513784257,6.194283238599927,13.905716761400075,26.294283238599927
per_content_trace,tears_of_steel,stage56_evaluation_low_start,q-learning,high_representation_fraction_percent,descriptive,10,0.8333333333333334,2.63523138347365,1.885,-1.0516666666666667,2.7183333333333333
per_content_trace,tears_of_steel,stage56_evaluation_mixed_start,static,startup_delay_s,lower,10,1.4447694307498828,0.0,0.0,1.4447694307498828,1.4447694307498828
per_content_trace,tears_of_steel,stage56_evaluation_mixed_start,static,rebuffering_s,lower,10,0.0,0.0,0.0,0.0,0.0
per_content_trace,tears_of_steel,stage56_evaluation_mixed_start,static,rebuffering_rate_percent,lower,10,0.0,0.0,0.0,0.0,0.0
per_content_trace,tears_of_steel,stage56_evaluation_mixed_start,static,average_bitrate_kbps,higher,10,2682.116666666667,0.0,0.0,2682.116666666667,2682.116666666667
per_content_trace,tears_of_steel,stage56_evaluation_mixed_start,static,average_payload_bitrate_kbps,higher,10,2584.5734666666667,0.0,0.0,2584.5734666666667,2584.5734666666667
per_content_trace,tears_of_steel,stage56_evaluation_mixed_start,static,buffer_mean_s,descriptive,10,13.052526324554359,0.0,0.0,13.052526324554359,13.052526324554359
per_content_trace,tears_of_steel,stage56_evaluation_mixed_start,static,buffer_std_s,lower,10,5.1281880723415885,0.0,0.0,5.1281880723415885,5.1281880723415885
per_content_trace,tears_of_steel,stage56_evaluation_mixed_start,static,mean_objective_reward,higher,10,0.5222136813069614,0.0,0.0,0.5222136813069614,0.5222136813069614
per_content_trace,tears_of_steel,stage56_evaluation_mixed_start,static,mean_quality_utility,higher,10,0.6675581184736852,0.0,0.0,0.6675581184736852,0.6675581184736852
per_content_trace,tears_of_steel,stage56_evaluation_mixed_start,static,mean_psnr_y_db,higher,10,44.987357849999995,0.0,0.0,44.987357849999995,44.987357849999995
per_content_trace,tears_of_steel,stage56_evaluation_mixed_start,static,switch_count,lower,10,3.0,0.0,0.0,3.0,3.0
per_content_trace,tears_of_steel,stage56_evaluation_mixed_start,static,high_representation_fraction_percent,descriptive,10,65.0,0.0,0.0,65.0,65.0
per_content_trace,tears_of_steel,stage56_evaluation_mixed_start,throughput,startup_delay_s,lower,10,2.150151277688907,0.0,0.0,2.150151277688907,2.150151277688907
per_content_trace,tears_of_steel,stage56_evaluation_mixed_start,throughput,rebuffering_s,lower,10,0.0,0.0,0.0,0.0,0.0
per_content_trace,tears_of_steel,stage56_evaluation_mixed_start,throughput,rebuffering_rate_percent,lower,10,0.0,0.0,0.0,0.0,0.0
per_content_trace,tears_of_steel,stage56_evaluation_mixed_start,throughput,average_bitrate_kbps,higher,10,2403.9333333333334,0.0,0.0,2403.9333333333334,2403.9333333333334
per_content_trace,tears_of_steel,stage56_evaluation_mixed_start,throughput,average_payload_bitrate_kbps,higher,10,2247.979733333333,0.0,0.0,2247.979733333333,2247.979733333333
per_content_trace,tears_of_steel,stage56_evaluation_mixed_start,throughput,buffer_mean_s,descriptive,10,12.247860907480687,0.0,0.0,12.247860907480687,12.247860907480687
per_content_trace,tears_of_steel,stage56_evaluation_mixed_start,throughput,buffer_std_s,lower,10,6.1110558766174154,0.0,0.0,6.1110558766174154,6.1110558766174154
per_content_trace,tears_of_steel,stage56_evaluation_mixed_start,throughput,mean_objective_reward,higher,10,0.3565719145653992,0.0,0.0,0.3565719145653992,0.3565719145653992
per_content_trace,tears_of_steel,stage56_evaluation_mixed_start,throughput,mean_quality_utility,higher,10,0.6410908889600562,0.0,0.0,0.6410908889600562,0.6410908889600562
per_content_trace,tears_of_steel,stage56_evaluation_mixed_start,throughput,mean_psnr_y_db,higher,10,45.09701785,0.0,0.0,45.09701785,45.09701785
per_content_trace,tears_of_steel,stage56_evaluation_mixed_start,throughput,switch_count,lower,10,11.0,0.0,0.0,11.0,11.0
per_content_trace,tears_of_steel,stage56_evaluation_mixed_start,throughput,high_representation_fraction_percent,descriptive,10,33.333333333333336,0.0,0.0,33.333333333333336,33.333333333333336
per_content_trace,tears_of_steel,stage56_evaluation_mixed_start,bola-basic,startup_delay_s,lower,10,1.4447694307498828,0.0,0.0,1.4447694307498828,1.4447694307498828
per_content_trace,tears_of_steel,stage56_evaluation_mixed_start,bola-basic,rebuffering_s,lower,10,0.0,0.0,0.0,0.0,0.0
per_content_trace,tears_of_steel,stage56_evaluation_mixed_start,bola-basic,rebuffering_rate_percent,lower,10,0.0,0.0,0.0,0.0,0.0
per_content_trace,tears_of_steel,stage56_evaluation_mixed_start,bola-basic,average_bitrate_kbps,higher,10,2550.7,0.0,0.0,2550.7,2550.7
per_content_trace,tears_of_steel,stage56_evaluation_mixed_start,bola-basic,average_payload_bitrate_kbps,higher,10,2446.7852,0.0,0.0,2446.7852,2446.7852
per_content_trace,tears_of_steel,stage56_evaluation_mixed_start,bola-basic,buffer_mean_s,descriptive,10,11.78527887682249,0.0,0.0,11.78527887682249,11.78527887682249
per_content_trace,tears_of_steel,stage56_evaluation_mixed_start,bola-basic,buffer_std_s,lower,10,5.749042244865217,0.0,0.0,5.749042244865217,5.749042244865217
per_content_trace,tears_of_steel,stage56_evaluation_mixed_start,bola-basic,mean_objective_reward,higher,10,0.42274652908586213,0.0,0.0,0.42274652908586213,0.42274652908586213
per_content_trace,tears_of_steel,stage56_evaluation_mixed_start,bola-basic,mean_quality_utility,higher,10,0.6731386976173586,0.0,0.0,0.6731386976173586,0.6731386976173586
per_content_trace,tears_of_steel,stage56_evaluation_mixed_start,bola-basic,mean_psnr_y_db,higher,10,45.123950300000004,0.0,0.0,45.123950300000004,45.123950300000004
per_content_trace,tears_of_steel,stage56_evaluation_mixed_start,bola-basic,switch_count,lower,10,5.0,0.0,0.0,5.0,5.0
per_content_trace,tears_of_steel,stage56_evaluation_mixed_start,bola-basic,high_representation_fraction_percent,descriptive,10,50.0,0.0,0.0,50.0,50.0
per_content_trace,tears_of_steel,stage56_evaluation_mixed_start,robust-mpc,startup_delay_s,lower,10,3.827713804383984,0.0,0.0,3.827713804383984,3.827713804383984
per_content_trace,tears_of_steel,stage56_evaluation_mixed_start,robust-mpc,rebuffering_s,lower,10,0.0,0.0,0.0,0.0,0.0
per_content_trace,tears_of_steel,stage56_evaluation_mixed_start,robust-mpc,rebuffering_rate_percent,lower,10,0.0,0.0,0.0,0.0,0.0
per_content_trace,tears_of_steel,stage56_evaluation_mixed_start,robust-mpc,average_bitrate_kbps,higher,10,2839.9333333333334,0.0,0.0,2839.9333333333334,2839.9333333333334
per_content_trace,tears_of_steel,stage56_evaluation_mixed_start,robust-mpc,average_payload_bitrate_kbps,higher,10,2675.3188,0.0,0.0,2675.3188,2675.3188
per_content_trace,tears_of_steel,stage56_evaluation_mixed_start,robust-mpc,buffer_mean_s,descriptive,10,12.117351538998275,0.0,0.0,12.117351538998275,12.117351538998275
per_content_trace,tears_of_steel,stage56_evaluation_mixed_start,robust-mpc,buffer_std_s,lower,10,5.5285153295440015,0.0,0.0,5.5285153295440015,5.5285153295440015
per_content_trace,tears_of_steel,stage56_evaluation_mixed_start,robust-mpc,mean_objective_reward,higher,10,0.5066587745796627,0.0,0.0,0.5066587745796627,0.5066587745796627
per_content_trace,tears_of_steel,stage56_evaluation_mixed_start,robust-mpc,mean_quality_utility,higher,10,0.75055324947057,0.0,0.0,0.75055324947057,0.75055324947057
per_content_trace,tears_of_steel,stage56_evaluation_mixed_start,robust-mpc,mean_psnr_y_db,higher,10,45.33244908333334,0.0,0.0,45.33244908333334,45.33244908333334
per_content_trace,tears_of_steel,stage56_evaluation_mixed_start,robust-mpc,switch_count,lower,10,7.0,0.0,0.0,7.0,7.0
per_content_trace,tears_of_steel,stage56_evaluation_mixed_start,robust-mpc,high_representation_fraction_percent,descriptive,10,66.66666666666667,0.0,0.0,66.66666666666667,66.66666666666667
per_content_trace,tears_of_steel,stage56_evaluation_mixed_start,q-learning,startup_delay_s,lower,10,1.4447694307498828,0.0,0.0,1.4447694307498828,1.4447694307498828
per_content_trace,tears_of_steel,stage56_evaluation_mixed_start,q-learning,rebuffering_s,lower,10,0.06701478478667496,0.21191935683189397,0.15158744318745873,-0.08457265840078378,0.2186022279741337
per_content_trace,tears_of_steel,stage56_evaluation_mixed_start,q-learning,rebuffering_rate_percent,lower,10,0.11169130797779159,0.3531989280531566,0.25264573864576456,-0.14095443066797297,0.36433704662355615
per_content_trace,tears_of_steel,stage56_evaluation_mixed_start,q-learning,average_bitrate_kbps,higher,10,2052.82,238.84129458701227,170.84489928283367,1881.9751007171665,2223.6648992828336
per_content_trace,tears_of_steel,stage56_evaluation_mixed_start,q-learning,average_payload_bitrate_kbps,higher,10,2003.9010133333334,220.9076119308173,158.01680683564703,1845.8842064976864,2161.9178201689806
per_content_trace,tears_of_steel,stage56_evaluation_mixed_start,q-learning,buffer_mean_s,descriptive,10,12.478327222066415,1.6252640966743435,1.1625631211908234,11.315764100875592,13.640890343257238
per_content_trace,tears_of_steel,stage56_evaluation_mixed_start,q-learning,buffer_std_s,lower,10,5.927714079173326,0.2495974900683662,0.17853888342764374,5.749175195745682,6.106252962600969
per_content_trace,tears_of_steel,stage56_evaluation_mixed_start,q-learning,mean_objective_reward,higher,10,0.20312196137236155,0.10903655292578254,0.07799463210481884,0.12512732926754272,0.2811165934771804
per_content_trace,tears_of_steel,stage56_evaluation_mixed_start,q-learning,mean_quality_utility,higher,10,0.5040224958321299,0.08653152612815034,0.06189662424881879,0.44212587158331107,0.5659191200809487
per_content_trace,tears_of_steel,stage56_evaluation_mixed_start,q-learning,mean_psnr_y_db,higher,10,44.585623415,0.2906484684049696,0.20790294407513688,44.377720470924864,44.79352635907514
per_content_trace,tears_of_steel,stage56_evaluation_mixed_start,q-learning,switch_count,lower,10,24.4,2.4585451886114367,1.7586150914853427,22.641384908514656,26.15861509148534
per_content_trace,tears_of_steel,stage56_evaluation_mixed_start,q-learning,high_representation_fraction_percent,descriptive,10,23.833333333333336,11.467883225731432,8.203059517304775,15.630273816028561,32.03639285063811
per_content_trace,tears_of_steel,stage56_evaluation_high_start,static,startup_delay_s,lower,10,0.5313355950348654,0.0,0.0,0.5313355950348654,0.5313355950348654
per_content_trace,tears_of_steel,stage56_evaluation_high_start,static,rebuffering_s,lower,10,0.0,0.0,0.0,0.0,0.0
per_content_trace,tears_of_steel,stage56_evaluation_high_start,static,rebuffering_rate_percent,lower,10,0.0,0.0,0.0,0.0,0.0
per_content_trace,tears_of_steel,stage56_evaluation_high_start,static,average_bitrate_kbps,higher,10,2558.8166666666666,0.0,0.0,2558.8166666666666,2558.8166666666666
per_content_trace,tears_of_steel,stage56_evaluation_high_start,static,average_payload_bitrate_kbps,higher,10,2640.835866666667,0.0,0.0,2640.835866666667,2640.835866666667
per_content_trace,tears_of_steel,stage56_evaluation_high_start,static,buffer_mean_s,descriptive,10,10.102129165308892,0.0,0.0,10.102129165308892,10.102129165308892
per_content_trace,tears_of_steel,stage56_evaluation_high_start,static,buffer_std_s,lower,10,4.271630035886545,0.0,0.0,4.271630035886545,4.271630035886545
per_content_trace,tears_of_steel,stage56_evaluation_high_start,static,mean_objective_reward,higher,10,0.4037586302219561,0.0,0.0,0.4037586302219561,0.4037586302219561
per_content_trace,tears_of_steel,stage56_evaluation_high_start,static,mean_quality_utility,higher,10,0.6514447012775885,0.0,0.0,0.6514447012775885,0.6514447012775885
per_content_trace,tears_of_steel,stage56_evaluation_high_start,static,mean_psnr_y_db,higher,10,45.0656325,0.0,0.0,45.0656325,45.0656325
per_content_trace,tears_of_steel,stage56_evaluation_high_start,static,switch_count,lower,10,7.0,0.0,0.0,7.0,7.0
per_content_trace,tears_of_steel,stage56_evaluation_high_start,static,high_representation_fraction_percent,descriptive,10,55.0,0.0,0.0,55.0,55.0
per_content_trace,tears_of_steel,stage56_evaluation_high_start,throughput,startup_delay_s,lower,10,1.4679369599222611,0.0,0.0,1.4679369599222611,1.4679369599222611
per_content_trace,tears_of_steel,stage56_evaluation_high_start,throughput,rebuffering_s,lower,10,0.0,0.0,0.0,0.0,0.0
per_content_trace,tears_of_steel,stage56_evaluation_high_start,throughput,rebuffering_rate_percent,lower,10,0.0,0.0,0.0,0.0,0.0
per_content_trace,tears_of_steel,stage56_evaluation_high_start,throughput,average_bitrate_kbps,higher,10,2644.383333333333,0.0,0.0,2644.383333333333,2644.383333333333
per_content_trace,tears_of_steel,stage56_evaluation_high_start,throughput,average_payload_bitrate_kbps,higher,10,2517.8446666666664,0.0,0.0,2517.8446666666664,2517.8446666666664
per_content_trace,tears_of_steel,stage56_evaluation_high_start,throughput,buffer_mean_s,descriptive,10,11.619177272523178,0.0,0.0,11.619177272523178,11.619177272523178
per_content_trace,tears_of_steel,stage56_evaluation_high_start,throughput,buffer_std_s,lower,10,5.772166146159361,0.0,0.0,5.772166146159361,5.772166146159361
per_content_trace,tears_of_steel,stage56_evaluation_high_start,throughput,mean_objective_reward,higher,10,0.4176394011189922,0.0,0.0,0.4176394011189922,0.4176394011189922
per_content_trace,tears_of_steel,stage56_evaluation_high_start,throughput,mean_quality_utility,higher,10,0.7171150960852966,0.0,0.0,0.7171150960852966,0.7171150960852966
per_content_trace,tears_of_steel,stage56_evaluation_high_start,throughput,mean_psnr_y_db,higher,10,45.170722966666666,0.0,0.0,45.170722966666666,45.170722966666666
